"v0_6","weekly",169,2.5205,3.5968,11.926759,0.6,"OK","1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825;1658.825","1649.136;1654.32;1657.17;1671.98;1673.19;1667.09;1671.95;1684.68;1724.48;1726.97;1747.49;1765.92;1796.32","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",170,1.2509,4.7109,9.701656,5.28,"OK","3596.17806;3598.07112;3599.964179;3601.857239;3603.750299;3605.643359;3607.536419;3609.429479;3611.322538;3613.215598;3615.108658;3617.001718;3618.894778","3593.378;3600.1;3605.11;3626.18;3631.12;3625.32;3631.86;3645.91;3674.92;3680.2;3698.89;3719.0;3754.53","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",171,1.2251,2.2583,33.088776,2.51,"OK","6066.416404;6052.389953;6040.917591;6048.149292;6057.891741;6055.617786;6049.101348;6048.818065;6053.189257;6054.439028;6051.95569;6050.524111;6051.782226","6104.414;6112.22;6095.08;6100.62;6117.27;6120.08;6088.19;6084.55;6119.76;6132.76;6176.58;6188.09;6213.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",172,1.4618,4.8808,11.029395,7.26,"OK","3643.588897;3650.938132;3646.82648;3649.393851;3648.06891;3649.012279;3648.633753;3649.025583;3648.968474;3649.172993;3649.225044;3649.365947;3649.455071","3664.4298;3669.803;3665.56;3665.696;3686.83;3703.802;3713.862;3705.416;3721.62;3729.826;3737.01;3730.028;3737.606","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",173,8.5611,1.011,313.640389,3.64,"OK","3446.601007;3388.752102;3351.280156;3390.067001;3447.08944;3473.210393;3485.175931;3490.657129;3493.167966;3494.318136;3494.845008;3495.086359;3495.196917","3696.3;3536.5;3504.4;3481.7;3684.6;3749.7;3684.8;4354.7;3618.1;4381.4;3985.8;3381.9;3209.2","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",174,0.5778,1.0141,16.014365,4.38,"OK","2809.465086;2815.856872;2822.165656;2817.502223;2809.507428;2812.049692;2820.276767;2819.812005;2811.858144;2810.407394;2817.644701;2820.750973;2814.590968","2822.634;2821.43;2817.06;2780.74;2789.52;2808.83;2796.61;2788.11;2823.77;2797.97;2834.5;2830.6;2835.47","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",175,0.5055,1.4996,11.130834,5.16,"OK","3263.588318;3272.875497;3260.505464;3263.915596;3274.316577;3283.800223;3283.160797;3283.863172;3289.688885;3297.256923;3300.980845;3303.03064;3306.951398","3258.4667;3263.634;3258.817;3258.677;3281.544;3297.675;3307.677;3300.658;3316.787;3324.622;3332.363;3324.696;3332.728","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",176,1.0948,1.3699,20.040205,10.38,"OK","2514.894854;2463.515912;2474.077779;2530.670884;2539.319006;2491.363137;2476.4353;2524.303882;2555.201853;2521.139798;2487.955501;2517.972081;2562.293396","2549.213;2475.26;2459.08;2490.54;2515.97;2480.48;2485.86;2469.92;2502.86;2485.63;2467.43;2481.02;2574.63","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",177,3.4237,1.3949,165.618448,5.64,"OK","6587.051498;6597.006644;6588.354986;6570.919493;6586.501575;6586.501575;6586.501575;6586.501575;6586.501575;6586.501575;6586.501575;6586.501575;6586.501575","6695.8;6817.0;6581.7;6559.6;6994.5;6919.5;7022.6;6730.5;6817.8;7027.7;6955.2;6793.9;6499.6","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",178,4.9111,5.4487,13.03172,3.26,"OK","1488.662592;1476.504899;1478.206572;1487.563517;1491.650582;1488.006968;1483.708106;1484.04324;1487.22312;1488.9068;1487.976563;1486.642924;1486.781338","1429.3;1402.7;1403.1;1382.0;1432.0;1448.2;1450.5;1444.4;1430.8;1414.0;1399.9;1374.3;1381.6","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",179,0.3683,1.2506,8.053444,1.35,"OK","2714.979857;2716.470714;2717.961571;2719.452429;2720.943286;2722.434143;2723.925;2725.415857;2726.906714;2728.397571;2729.888429;2731.379286;2732.870143","2709.779;2713.39;2711.95;2713.77;2713.77;2722.18;2721.67;2737.86;2723.28;2754.11;2756.24;2751.53;2745.86","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",180,1.049,2.2466,34.070686,2.27,"OK","7260.320735;7247.85224;7237.625685;7243.575272;7251.869768;7250.205881;7245.397274;7244.973926;7247.98579;7248.954098;7247.438025;7246.498988;7247.158657","7299.42;7307.94;7291.58;7297.69;7312.24;7315.34;7284.5;7280.26;7316.23;7330.77;7375.17;7388.38;7415.41","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",181,1.4527,4.8384,26.738473,2.0,"OK","8793.05684;8797.671328;8802.285815;8806.900302;8811.514789;8816.129276;8820.743763;8825.35825;8829.972738;8834.587225;8839.201712;8843.816199;8848.430686","8859.673;8863.5;8867.55;8852.3;8897.4;8915.51;8942.89;9002.82;9002.66;9020.31;9033.94;9050.97;9041.96","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",182,9.2303,7.2409,17.632566,2.15,"OK","1346.197882;1340.295764;1334.393646;1328.491528;1322.58941;1316.687292;1310.785174;1304.883056;1298.980938;1293.07882;1287.176702;1281.274584;1275.372466","1375.3;1376.8;1377.8;1382.1;1392.3;1392.1;1472.6;1476.2;1488.5;1487.9;1491.4;1494.2;1492.8","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",183,2.0071,5.2105,23.778024,1.82,"OK","6078.59924;6081.723255;6084.847271;6087.971286;6091.095302;6094.219317;6097.343333;6100.467348;6103.591363;6106.715379;6109.839394;6112.96341;6116.087425","6149.894;6150.11;6155.6;6138.53;6183.63;6193.33;6221.22;6264.96;6279.38;6266.2;6277.7;6299.44;6296.1","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",184,0.4488,1.925,10.856204,3.32,"OK","4603.563696;4609.779239;4614.919392;4620.373269;4625.735623;4631.124677;4636.505942;4641.889479;4647.272353;4652.655421;4658.038432;4663.42146;4668.804482","4617.5212;4622.402;4618.642;4618.395;4642.408;4655.815;4667.141;4665.69;4673.901;4688.093;4691.17;4685.57;4695.057","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",185,0.4047,1.3375,12.456751,6.42,"OK","4072.478753;4080.342251;4075.520359;4080.764574;4088.220131;4093.226484;4097.040199;4099.752289;4106.277083;4109.964707;4115.42804;4118.592994;4124.16114","4072.7233;4076.188;4069.913;4070.042;4094.539;4108.687;4119.744;4116.913;4129.048;4145.197;4147.169;4139.36;4147.867","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",186,1.5351,2.8722,9.405532,0.66,"OK","1739.93477;1739.840601;1739.640371;1739.562613;1739.525671;1739.495345;1739.480469;1739.472312;1739.467062;1739.464218;1739.462603;1739.46164;1739.461098","1748.375;1751.22;1751.02;1745.18;1741.27;1748.73;1765.75;1777.61;1775.46;1783.09;1789.27;1794.1;1794.38","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",187,2.5018,1.9859,11.711665,4.66,"OK","919.137343;917.742566;915.126187;915.104245;915.104245;915.104245;915.104245;915.104245;915.104245;915.104245;915.104245;915.104245;915.104245","942.8;948.4;944.3;940.1;945.4;960.0;936.4;939.7;939.3;934.4;920.4;913.7;937.7","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",188,1.6249,0.5152,69.732685,0.69,"OK","2240.0;2240.0;2240.0;2240.0;2240.0;2240.0;2240.0;2240.0;2240.0;2240.0;2240.0;2240.0;2240.0","2235.0;2247.0;2197.0;2225.0;2192.0;2240.0;2149.0;2191.0;2159.0;2176.0;2252.0;2201.0;2227.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",189,7.6055,3.3107,48.597813,3.08,"OK","2007.190475;2009.117727;2010.28191;2010.985152;2011.409955;2011.666563;2011.821571;2011.915206;2011.971767;2012.005934;2012.026573;2012.03904;2012.046571","2128.0;2141.0;2165.0;2108.0;2221.0;2365.0;2180.0;2244.0;2272.0;2246.0;2038.0;1965.0;2069.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",190,2.357,0.9902,10.383055,2.71,"OK","446.482734;445.685292;444.696391;443.719176;442.753509;441.799255;440.856278;439.924445;439.003624;438.093686;437.194501;436.305942;435.427884","456.685501;460.72044;453.868632;441.865168;445.577063;453.082277;437.662356;439.881911;430.345159;426.042074;419.636498;411.380085;418.566331","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",191,10.2429,2.7004,263.90585,2.67,"OK","6510.238284;6519.055555;6519.055555;6519.055555;6519.055555;6519.055555;6519.055555;6519.055555;6519.055555;6519.055555;6519.055555;6519.055555;6519.055555","6635.2293;6711.3531;6879.4553;7031.4599;7280.6471;7287.6782;7199.4766;7075.0888;7495.1075;7853.2658;7738.1914;7432.3491;7384.1148","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",192,3.6646,0.8576,47.871654,4.06,"OK","1150.441615;1160.541469;1149.448415;1159.995363;1151.147075;1157.588606;1153.825176;1155.017368;1156.003089;1153.412243;1156.962193;1153.07954;1156.75924","1160.330918;1165.783708;1130.218848;1144.012678;1116.237318;1143.744038;1056.720308;1119.294178;1064.618758;1048.372548;1135.591008;1105.256478;1120.579848","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",193,2.225,1.3278,99.164318,1.64,"OK","6001.849739;5957.772437;5950.401484;5958.350391;5960.342128;5958.956419;5958.473216;5958.704971;5958.814664;5958.777987;5958.754235;5958.759578;5958.764534","5897.9498;5780.9284;5693.2279;5734.5912;5836.8002;5884.0807;5840.0028;5820.8905;5977.0669;6176.512;6055.0658;6023.6219;6056.9425","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",194,9.6583,1.1957,38.196273,1.27,"OK","479.477294;475.308827;470.772563;466.236299;461.700034;457.16377;452.627506;448.091242;443.554978;439.018713;434.482449;429.946185;425.409921","483.26481;501.30087;495.69513;505.966605;490.018459;506.016419;506.059303;488.243623;494.494998;507.554868;508.900208;491.403635;498.588915","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",195,4.7972,1.5616,29.441577,2.1,"OK","938.370241;927.533563;933.895019;930.160653;932.352839;931.06596;931.821396;931.377932;931.638259;931.485439;931.575149;931.522487;931.553401","984.43264;1007.22011;977.57691;956.13304;989.18684;978.19025;972.65437;932.85298;995.85932;965.36357;978.65649;978.76934;995.1377","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",196,6.3156,3.3036,186.045574,2.17,"OK","9560.344675;9496.295385;9451.600606;9420.411761;9398.647608;9383.46018;9372.862111;9365.466582;9360.305846;9356.704588;9354.191564;9352.437929;9351.21421","9829.0437;9985.4137;10293.6715;10359.0839;9848.4779;9843.3371;9851.5289;10083.1847;9901.8945;10063.8348;9912.0124;9947.1883;10295.3118","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",197,1.5476,0.7032,75.230878,8.57,"OK","3333.279146;3359.997795;3376.585886;3400.27299;3430.716372;3430.54358;3452.465346;3423.258478;3430.164177;3386.126316;3387.182499;3351.605209;3359.091601","3349.318574;3535.511928;3464.898719;3501.769843;3412.296678;3438.179535;3346.9989;3340.722945;3385.474665;3372.953029;3373.89518;3370.010094;3361.798917","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",198,5.9972,3.4917,42.072051,2.83,"OK","2386.654389;2369.281799;2351.577882;2358.495234;2358.495234;2358.495234;2358.495234;2358.495234;2358.495234;2358.495234;2358.495234;2358.495234;2358.495234","2494.02866;2504.633975;2516.196395;2459.919613;2562.934537;2680.654134;2526.370987;2563.657085;2549.711739;2523.642748;2295.089991;2323.388696;2404.942722","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",199,15.0469,2.21,49.876778,3.18,"OK","752.120712;732.097966;714.810577;699.7171;686.557087;675.080956;665.073451;656.346605;648.736536;642.10033;636.31336;631.26695;626.86633","853.411584;717.379492;739.09963;715.596157;753.511419;764.419871;759.384134;791.933924;759.283655;774.301921;848.021256;804.524732;889.772763","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",200,15.6549,1.0723,242.192898,1.48,"OK","1636.262969;1613.588025;1597.828018;1586.874172;1579.260805;1573.969205;1570.291328;1567.735055;1565.95834;1564.723452;1563.865154;1563.268602;1562.853975","1847.36095;1741.76012;1857.16426;1737.89313;1834.76119;1945.47024;1795.47817;1859.5506;1993.599;1853.21632;1763.33719;1134.09872;1700.70876","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",201,6.6692,3.4321,37.239368,9.58,"OK","1876.64524;1871.925873;1854.741861;1842.456442;1830.69633;1826.821068;1832.040198;1838.71118;1853.239686;1858.05441;1866.968999;1860.733633;1859.424848","1967.0;2006.0;2007.0;1992.0;1974.0;1963.0;1958.0;1941.0;1986.0;1972.0;1970.0;1973.0;2025.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",202,1.7896,0.8263,90.106926,5.91,"OK","4134.088037;4139.588447;4110.367937;4091.022738;4110.945909;4133.555202;4118.805263;4093.240255;4101.629392;4128.490875;4126.518263;4099.865346;4095.61692","4203.0;4253.0;4204.0;4217.0;4166.0;4203.0;4106.0;4133.0;4145.0;4147.0;4222.0;4175.0;4252.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",203,6.5331,3.1321,105.407047,3.17,"OK","5353.943838;5354.736282;5354.363989;5354.538894;5354.456723;5354.495327;5354.477191;5354.485711;5354.481709;5354.483589;5354.482706;5354.483121;5354.482926","5510.0;5380.0;5370.0;5260.0;5250.0;5110.0;5260.0;5050.0;4770.0;4630.0;4340.0;4720.0;5060.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",204,0.7396,1.7058,31.712722,5.6,"OK","7297.266827;7282.847859;7273.706649;7269.996981;7268.899898;7269.82716;7271.899445;7274.764435;7278.110167;7281.773534;7285.635353;7289.625746;7293.697493","7304.0;7318.9;7362.3;7295.9;7296.4;7304.9;7339.5;7345.8;7326.6;7325.2;7360.2;7382.9;7378.7","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",205,3.9518,3.3847,158.420643,5.99,"OK","12642.911051;12756.739496;12845.732474;12915.795368;12977.482329;13044.899043;13111.686221;13174.865164;13234.360112;13291.967238;13347.883472;13401.825445;13453.654499","12491.95;13013.34;13209.75;12981.0;13537.85;13132.64;13691.5;13967.95;13867.98;13856.59;14381.13;14510.66;14226.31","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",206,10.6837,1.3162,89.039443,4.39,"OK","999.140199;1034.450257;1017.529481;1028.829224;1021.283223;1026.322464;1022.957244;1025.204548;1023.703792;1024.706001;1024.036723;1024.483669;1024.185197","1050.5;1093.4;1222.0;1223.7;1043.1;930.1;1070.1;1341.0;966.5;1052.4;938.6;1193.9;1217.3","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",207,20.3686,10.8513,256.346409,2.38,"OK","11097.838193;11182.734035;11250.63894;11304.953451;11348.397531;11383.146773;11410.94135;11433.173158;11450.955523;11465.17895;11476.55572;11485.655559;11492.934169","11744.3;11322.8;11200.7;12733.5;14568.8;20567.8;16736.3;13883.6;13380.5;13299.4;15151.2;14482.4;14773.8","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",208,8.4614,1.8558,1172.723901,3.79,"OK","28113.101962;25425.16012;25602.567829;26524.403521;27300.520423;26400.678064;25674.276778;26412.136734;26722.046851;26733.637405;25938.430188;26337.305691;26484.119644","29018.3;25380.9;24903.8;27184.9;23801.6;22076.0;21381.2;24022.8;28176.7;30520.0;23750.7;25196.6;29393.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",209,4.2962,11.8736,14.78448,3.72,"OK","4189.317317;4193.184634;4197.05195;4200.919267;4204.786584;4208.653901;4212.521218;4216.388534;4220.255851;4224.123168;4227.990485;4231.857802;4235.725119","4185.45;4185.45;4185.45;4185.45;4185.45;3944.18;3944.18;3944.18;3944.18;3944.18;3944.18;3944.18;3944.18","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",210,12.6224,5.9126,185.883441,2.98,"OK","8064.669067;8084.187336;8038.519661;8046.713055;8060.366036;8071.896586;8058.678184;8051.487273;8059.050679;8064.491275;8061.888791;8056.613505;8058.217585","8204.21;8496.79;8690.18;8796.65;9308.62;8889.88;9285.78;9353.08;9523.59;9788.87;9638.59;9552.7;9535.58","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",211,0.5785,4.4037,26.614577,1.16,"OK","19122.925409;19290.410819;19457.896228;19625.381637;19792.867047;19960.352456;20127.837865;20295.323275;20462.808684;20630.294094;20797.779503;20965.264912;21132.750322","19138.99;19322.67;19505.88;19671.03;19823.39;19748.99;19869.76;20103.52;20304.31;20497.56;20640.15;20839.37;21017.61","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",212,5.2415,2.0858,142.547781,6.33,"OK","5465.83799;5477.307055;5461.677265;5447.046985;5458.339833;5474.922632;5468.209858;5450.878568;5453.070538;5470.023475;5472.025015;5456.439635;5450.792783","5461.05;5465.87;5464.51;5474.37;5898.01;5958.73;5908.25;5890.65;5889.96;5886.71;5863.1;5846.83;5831.24","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",213,14.0481,2.885,157.27717,6.07,"OK","3148.642245;3077.270562;2975.85026;3024.765009;2979.086008;2930.259705;2930.840571;2958.299775;2916.556479;2903.866957;2928.448941;2925.710569;2898.044805","3232.2;3400.7;3606.0;3686.4;3553.5;3071.9;3189.4;3471.8;3135.3;3578.1;3467.9;3637.1;3466.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",214,3.1894,1.0973,53.730654,2.78,"OK","1827.487829;1845.343941;1853.719494;1842.02793;1832.362224;1829.945987;1826.604243;1827.468586;1829.687684;1830.90002;1831.677719;1831.909751;1831.552452","1824.5;1743.9;1794.0;1809.4;1827.3;1908.2;1847.0;1751.8;1898.1;1880.5;1978.2;1886.8;1902.4","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",215,1.1783,1.8296,15.709743,3.42,"OK","2372.264137;2377.799151;2384.903533;2391.20017;2397.912548;2404.410947;2411.01948;2417.571327;2424.152351;2430.718357;2437.292093;2443.86185;2450.433655","2366.43;2369.53;2390.59;2419.53;2406.42;2491.02;2478.39;2482.26;2470.39;2449.71;2447.86;2447.49;2469.36","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",216,0.8946,1.6789,17.170268,49.08,"OK","3154.635531;3160.567362;3168.000649;3174.657557;3181.715918;3188.566695;3195.52481;3202.427422;3209.358733;3216.275205;3223.19935;3230.119527;3237.041757","3140.68;3143.77;3165.33;3194.56;3177.71;3278.54;3265.51;3269.02;3257.17;3236.28;3234.39;3231.67;3247.35","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",217,1.5604,0.4818,312.329142,1.81,"OK","9811.572256;9799.006213;9780.642232;9773.483053;9767.492047;9764.429324;9762.309611;9761.100088;9760.321496;9759.857132;9759.566581;9759.390202;9759.281074","9877.09;9890.943;9890.0;9800.0;9897.0;9700.0;9000.0;9700.0;9907.7;9907.0;9700.0;9910.0;9900.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",218,2.9271,0.9918,281.730272,2.83,"OK","9865.966493;9855.563337;9849.534165;9836.378809;9832.382593;9829.86609;9827.12212;9825.905291;9825.125905;9824.488111;9824.145144;9823.924544;9823.766099","9932.821;9936.393;9000.0;9700.0;9943.0;9700.0;9940.001;9700.0;9948.552;9951.79;9000.0;9945.0;9000.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",219,2.0803,1.742,12.717504,0.48,"OK","1050.0;1050.0;1050.0;1050.0;1050.0;1050.0;1050.0;1050.0;1050.0;1050.0;1050.0;1050.0;1050.0","1091.0;1084.0;1077.0;1070.0;1063.0;1056.0;1092.0;1085.0;1078.0;1071.0;1064.0;1057.0;1050.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",220,0.6291,0.8611,13.150812,2.1,"OK","1792.337766;1801.961511;1800.572032;1799.144657;1798.068174;1797.319639;1797.941399;1798.497217;1798.472572;1798.390204;1798.314344;1798.260452;1798.28796","1820.0;1813.0;1806.0;1799.0;1792.0;1785.0;1820.0;1813.0;1806.0;1799.0;1792.0;1785.0;1778.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",221,4.0154,1.9249,153.163904,3.61,"OK","7522.658342;7600.397268;7536.542294;7588.992951;7545.909832;7581.298428;7552.230135;7576.106914;7556.49446;7572.604185;7559.371611;7570.240885;7561.312833","7743.8;7448.1;6802.5;6961.8;7160.7;7338.7;6925.2;7142.4;7651.6;7691.4;7589.4;7706.7;7590.4","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",222,5.8621,2.6196,176.652947,1.01,"OK","7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1;7923.1","7727.1;7515.8;7002.1;7245.4;7361.2;7562.2;7879.1;8082.1;8025.9;8605.0;8503.5;8405.7;8763.5","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",223,1.2792,1.0014,351.043947,3.19,"OK","27609.223845;27584.214626;27566.229283;27553.295152;27543.99359;27537.304386;27532.493855;27529.034369;27526.546485;27524.757327;27523.470657;27522.54535;27521.879916","26994.0;26695.0;28522.0;27712.0;27511.0;27231.0;27409.0;27856.0;27639.0;26848.0;27687.0;27342.0;27494.0","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",224,15.8516,3.0948,95.555007,15.51,"OK","1663.930779;1621.708124;1595.351761;1579.818367;1574.212769;1578.128056;1592.420517;1615.880758;1646.910518;1683.397358;1723.270721;1764.244654;1804.053387","1706.741;1739.879;1741.962;1763.156;1740.79;1857.234;1746.231;2071.371;1997.189;2097.67;2111.099;2253.543;2460.929","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
"v0_6","weekly",225,6.1426,0.6974,196.049844,21.33,"OK","1927.240951;1952.758778;1977.909914;1992.805104;1994.862289;2001.426616;2010.354136;2021.471174;2025.019136;2028.328211;2029.878012;2035.429885;2037.765474","1930.9;1929.5;1958.5;1935.1;1926.6;2119.8;1982.7;2016.5;2039.6;2311.4;2792.7;2319.2;2147.7","D","3d7f883","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","isolamento.csv"
