"yearly",17731,41,0,1,1,0,0,0,88.8071,3.016,222.6,0,0.29,"LOCALLY_SOLVED","OK","1113.028943;1113.028943;1113.028943;1113.028943;1113.028943;1113.028943","718.0;546.0;423.0;342.0;306.0;315.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",22524,26,0,1,0,0,0,0,10.5675,2.9462,236.52,0,0.27,"LOCALLY_SOLVED","OK","5377.84;5482.68;5587.52;5692.36;5797.2;5902.04","5680.0;5488.0;5647.0;5425.0;7018.0;8228.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",9254,49,0,2,2,0,0,0,48.0412,19.9713,581.727479,0,0.25,"LOCALLY_SOLVED","OK","25192.084301;27002.280583;28812.476865;30622.673147;32432.869429;34243.065712","21016.82058;18743.04939;18498.58908;16733.23714;17047.09785;16559.57202","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",21774,26,0,1,0,0,0,0,3.2005,1.9036,125.2,0,0.09,"LOCALLY_SOLVED","OK","7600.0;7600.0;7600.0;7600.0;7600.0;7600.0","7490.0;7410.0;7480.0;7410.0;7220.0;7160.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",4625,40,1,2,1,0,0,0,7.9289,3.4997,73.314826,0,0.2,"LOCALLY_SOLVED","OK","3079.905445;3214.556824;3344.462106;3472.295162;3599.223449;3725.756699","2804.6617;2859.3916;3137.2499;3336.6825;3275.1491;3483.5883","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10670,16,0,1,0,0,0,0,4.3084,4.7272,8.647213,0,0.07,"LOCALLY_SOLVED","OK","985.330726;981.007372;976.684017;972.360663;968.037309;963.713955","961.292293;959.320689;941.253638;920.612845;914.440892;904.95121","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",15081,24,0,1,0,0,0,0,7.04,1.5646,100.217391,0,0.13,"LOCALLY_SOLVED","OK","1998.130435;2040.26087;2082.391304;2124.521739;2166.652174;2208.782609","2065.0;2145.0;2488.0;2391.0;2258.0;2203.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17232,257,0,1,1,0,0,0,18.6489,1.7727,3114.73043,0,3.47,"LOCALLY_SOLVED","OK","31432.089438;31551.191383;31670.293327;31789.395272;31908.497217;32027.599161","25350.38;31554.77;26409.11;24652.96;24177.58;38943.16","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",240,45,0,2,3,0,0,0,9.3221,4.2357,92.942377,0,0.32,"LOCALLY_SOLVED","OK","3813.117267;4011.75887;4204.429672;4397.100474;4589.771276;4782.442078","3975.493949;3941.402464;3956.043499;3895.053002;3884.647401;4108.685528","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",1662,41,1,2,0,0,0,0,28.5893,14.4455,116.1,0,0.13,"LOCALLY_SOLVED","OK","4969.113778;5667.719038;6166.681078;6794.011907;7338.802762;7936.666076","5053.0;4725.0;4440.0;4500.0;4948.0;5312.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17061,21,0,0,2,0,0,0,9.0612,0.7146,497.75,0,0.2,"LOCALLY_SOLVED","OK","3143.307226;3530.074298;3745.787282;3745.787282;3745.787282;3745.787282","3174.0;3706.0;3437.0;4024.0;4301.0;4531.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",6621,40,0,1,0,0,0,0,4.7483,0.8798,407.125641,0,0.09,"LOCALLY_SOLVED","OK","6932.148718;7081.197436;7230.246154;7379.294872;7528.34359;7677.392308","7435.7;7074.7;7945.2;8059.9;7573.4;7875.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",1796,29,0,1,0,0,0,0,31.6143,10.0729,92.321429,0,0.08,"LOCALLY_SOLVED","OK","2091.964286;2156.928571;2221.892857;2286.857143;2351.821429;2416.785714","1985.0;2573.0;2915.0;3305.0;3797.0;4317.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",2347,15,0,1,0,0,0,0,24.0286,3.2395,156.799,0,0.07,"LOCALLY_SOLVED","OK","2021.240571;2146.418143;2271.595714;2396.773286;2521.950857;2647.128429","2002.294;1906.059;1814.405;1743.469;1754.851;1736.301","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",14565,50,0,1,0,0,0,0,8.4773,0.3077,539.702041,0,0.13,"LOCALLY_SOLVED","OK","2060.8;2060.8;2060.8;2060.8;2060.8;2060.8","1773.3;2000.3;1948.1;1862.9;1950.2;1833.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",8647,29,0,2,0,0,0,0,2.7851,1.1994,293.214286,0,0.08,"LOCALLY_SOLVED","OK","9940.0;10740.0;11540.0;12340.0;13140.0;13940.0","10130.0;10770.0;11580.0;12050.0;12510.0;13010.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",21104,44,0,2,1,0,0,0,8.0871,4.6491,339.499535,0,0.13,"LOCALLY_SOLVED","OK","15339.920537;16760.461073;18181.00161;19601.542147;21022.082684;22442.62322","16221.76;19113.73;20303.13;20406.97;23205.05;23567.17","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",22731,60,1,0,0,0,0,0,14.0815,3.4322,254.237288,0,0.29,"LOCALLY_SOLVED","OK","6244.600982;6440.586786;6597.619823;6723.442073;6824.256774;6905.03425","5600.0;6100.0;5800.0;5600.0;5700.0;5700.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",21788,13,0,1,1,0,0,0,3.5419,1.8548,211.166667,0,0.12,"LOCALLY_SOLVED","OK","10320.601927;10511.748776;10702.895625;10894.042474;11085.189324;11276.336173","10465.0;10855.1;11290.0;11396.3;11564.6;11569.8","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10397,16,1,2,0,0,0,0,46.3607,14.5591,668.824667,0,0.09,"LOCALLY_SOLVED","OK","11316.085362;12648.630569;13848.520075;15136.32699;16365.866746;17634.022993","12579.8;19305.4;22706.2;26276.12;30311.9;34195.05","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",12289,33,0,1,2,0,0,0,6.8735,2.2973,51.75,0,0.23,"LOCALLY_SOLVED","OK","1722.542048;1733.627412;1756.534499;1779.441586;1802.348672;1825.255759","1803.0;1840.6;1691.1;1720.4;1666.0;1560.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",6186,18,1,1,0,0,0,0,3.4373,0.8261,92.941176,0,0.11,"LOCALLY_SOLVED","OK","2237.910053;2268.397091;2284.447146;2292.896778;2297.345129;2299.686986","2190.0;2150.0;2200.0;2170.0;2240.0;2270.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",3638,50,0,1,0,0,0,0,15.1892,1.5134,182.265306,0,0.11,"LOCALLY_SOLVED","OK","1667.0;1667.0;1667.0;1667.0;1667.0;1667.0","1788.0;1928.0;1953.0;2058.0;1954.0;1976.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",19007,34,0,1,1,0,0,0,10.7311,1.7506,387.573818,0,0.15,"LOCALLY_SOLVED","OK","6377.734107;6546.400167;6715.066228;6883.732288;7052.398348;7221.064409","6460.9567;5577.1514;6202.7958;5398.2894;6356.0859;6896.7436","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10550,20,2,1,0,0,0,0,10.8434,5.3971,95.263158,0,0.28,"LOCALLY_SOLVED","OK","4633.214502;4533.17826;4475.814773;4404.117992;4350.373318;4294.875542","4610.0;4770.0;4920.0;4930.0;5200.0;5300.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",8353,29,0,2,0,0,0,0,37.6771,13.4707,292.857143,0,0.32,"LOCALLY_SOLVED","OK","8200.0;8110.0;8020.0;7930.0;7840.0;7750.0","9060.0;9920.0;10700.0;13390.0;13200.0;15250.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",13307,33,0,2,0,0,0,0,4.7283,2.5657,86.669063,0,0.06,"LOCALLY_SOLVED","OK","4325.75;4426.86;4527.97;4629.08;4730.19;4831.3","4141.3;4245.7;4439.12;4774.28;5042.31;5253.74","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",13961,49,1,1,0,0,0,0,5.6269,0.9637,97.05625,0,0.33,"LOCALLY_SOLVED","OK","1721.334062;1725.398767;1726.967187;1727.572382;1727.805904;1727.896012","1761.9;1709.1;1599.0;1535.5;1596.1;1675.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",12922,15,0,0,2,0,0,0,37.6895,8.8346,332.95,0,0.25,"LOCALLY_SOLVED","OK","6777.894629;6370.050508;6017.29378;6017.29378;6017.29378;6017.29378","7453.9;8561.7;8901.7;9689.8;10259.0;10000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",11035,40,1,1,0,0,0,0,4.305,2.1911,65.489744,0,0.24,"LOCALLY_SOLVED","OK","3216.515877;3222.454545;3226.547891;3229.369313;3231.314035;3232.654474","3194.5;3245.9;3336.9;3449.6;3464.4;3484.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",14450,50,0,1,0,0,0,0,59.8047,5.5957,556.285714,0,0.24,"LOCALLY_SOLVED","OK","6702.0;6702.0;6702.0;6702.0;6702.0;6702.0","8509.0;10680.0;6213.0;4281.0;1905.0;1517.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",21200,19,0,1,1,0,0,0,10.8402,1.5459,220.666667,0,0.18,"LOCALLY_SOLVED","OK","2738.836982;2882.311673;3025.786364;3169.261055;3312.735745;3456.210436","3100.0;3536.0;3042.0;3358.0;3003.0;2939.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",3446,34,0,1,1,0,0,0,6.9173,2.1462,364.689424,0,0.25,"LOCALLY_SOLVED","OK","11098.35982;11410.128528;11721.897237;12033.665945;12345.434653;12657.203362","11393.342;11115.31;11670.433;12625.057;12046.61;9492.43","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",11096,40,0,1,1,0,0,0,2.4347,0.7606,60.461538,0,0.13,"LOCALLY_SOLVED","OK","1854.18409;1872.460901;1890.737711;1909.014521;1927.291332;1945.568142","1893.0;1889.0;1906.0;1838.0;1954.0;1838.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",14845,47,0,1,1,0,0,0,6.0021,1.9091,58.730435,0,0.19,"LOCALLY_SOLVED","OK","1736.982454;1761.006765;1785.031076;1809.055388;1833.079699;1857.10401","1744.6;1654.2;1680.5;1832.5;2018.8;2101.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",5881,40,0,2,1,0,0,0,13.4928,6.4804,150.383077,0,0.16,"LOCALLY_SOLVED","OK","6526.297348;6936.944697;7347.592045;7758.239393;8168.886742;8579.53409","6126.35;6214.62;6449.44;6706.18;6896.01;7077.61","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",11023,40,0,1,0,0,0,0,8.2768,3.7662,132.769231,0,0.36,"LOCALLY_SOLVED","OK","5476.179487;5587.358974;5698.538462;5809.717949;5920.897436;6032.076923","5881.0;5991.0;6105.0;6390.0;6441.0;6717.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",5124,20,0,1,1,0,0,0,8.2495,4.973,49.373684,0,0.26,"LOCALLY_SOLVED","OK","2833.730639;2833.730639;2833.730639;2833.730639;2833.730639;2833.730639","2935.9;2991.1;3046.3;3104.7;3166.7;3230.9","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",21194,24,0,2,2,0,0,0,14.2717,3.7871,161.371957,0,0.36,"LOCALLY_SOLVED","OK","3952.956428;4173.386599;4393.816771;4614.246943;4834.677115;5055.107286","3729.056;4003.75;4065.986;3722.037;3732.883;4103.692","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",16716,32,0,0,2,0,0,0,5.7949,1.2805,46.590918,0,0.29,"LOCALLY_SOLVED","OK","1037.4378;1070.829843;1068.314616;1068.314616;1068.314616;1068.314616","1002.274133;1020.304889;1039.095381;1016.00115;982.257265;963.639773","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",559,52,0,1,3,0,0,0,31.2658,2.4976,621.871403,0,0.56,"LOCALLY_SOLVED","OK","4321.989824;4446.710765;3988.288903;3988.288903;3988.288903;3988.288903","6249.49912;4812.824407;5173.021543;5555.407429;6139.227438;6111.151942","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",11839,27,0,1,0,0,0,0,22.5826,3.5453,149.571538,0,0.05,"LOCALLY_SOLVED","OK","2161.52;2161.52;2161.52;2161.52;2161.52;2161.52","2775.05;2851.48;2789.37;2734.62;1935.22;1710.59","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",6583,40,0,2,2,0,0,0,12.8001,5.1103,93.464872,0,0.42,"LOCALLY_SOLVED","OK","3441.633254;3632.246757;3822.860261;4013.473765;4204.087268;4394.700772","3109.52;3280.71;3394.48;3620.66;3592.9;3644.93","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",13821,165,0,1,0,0,0,0,6.8831,2.2176,303.367178,0,0.38,"LOCALLY_SOLVED","OK","9306.920834;9306.920834;9306.920834;9306.920834;9306.920834;9306.920834","9381.435736;9553.592097;9877.067324;10207.951385;10240.558211;10617.43137","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",4721,20,0,1,0,0,0,0,1.5918,0.7178,66.842105,0,0.09,"LOCALLY_SOLVED","OK","2988.947368;3017.894737;3046.842105;3075.789474;3104.736842;3133.684211","2930.0;2960.0;2970.0;3020.0;3080.0;3120.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",20232,17,0,1,0,0,0,0,3.5362,1.7634,73.225487,0,0.12,"LOCALLY_SOLVED","OK","3522.161062;3589.128125;3656.095187;3723.06225;3790.029312;3856.996375","3470.0953;3461.0;3652.8966;3548.1252;3589.1008;3641.4786","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",13632,20,0,1,0,0,0,0,8.3574,1.3784,149.291913,0,0.07,"LOCALLY_SOLVED","OK","2329.781817;2329.781817;2329.781817;2329.781817;2329.781817;2329.781817","2494.142892;2434.57028;2390.440457;2535.756308;2651.219632;2707.242787","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",16484,20,0,1,1,0,0,0,6.7055,5.0971,39.789474,0,0.26,"LOCALLY_SOLVED","OK","2902.37246;2902.37246;2902.37246;2902.37246;2902.37246;2902.37246","2975.9;3019.2;3073.1;3132.0;3185.6;3245.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",11389,16,0,1,0,0,0,0,4.1239,2.589,31.466667,0,0.07,"LOCALLY_SOLVED","OK","1839.8;1858.6;1877.4;1896.2;1915.0;1933.8","1829.0;1852.0;1831.0;2000.0;2036.0;2134.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",4513,40,0,2,0,0,0,0,10.6997,4.3849,92.120295,0,0.12,"LOCALLY_SOLVED","OK","3625.7312;3584.5423;3543.3534;3502.1645;3460.9756;3419.7867","3512.3778;3603.2516;3819.5055;4039.1098;4094.0858;4265.1306","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",2295,15,0,1,0,0,0,0,11.7221,2.1498,116.214286,0,0.12,"LOCALLY_SOLVED","OK","1970.0;1970.0;1970.0;1970.0;1970.0;1970.0","2114.0;2223.0;2225.0;2399.0;2363.0;1945.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",12389,42,0,2,0,0,0,0,2.0402,1.0686,197.168293,0,0.08,"LOCALLY_SOLVED","OK","10095.4;10143.1;10190.8;10238.5;10286.2;10333.9","10222.3;10405.1;10462.0;10522.1;10510.9;10429.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",11255,28,0,1,0,0,0,0,1.4273,1.1851,137.858519,0,0.08,"LOCALLY_SOLVED","OK","10845.258519;10983.117037;11120.975556;11258.834074;11396.692593;11534.551111","10743.75;10892.86;11127.76;11353.12;11707.95;11910.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17892,29,0,1,0,0,0,0,25.82,2.6746,259.107143,0,0.07,"LOCALLY_SOLVED","OK","2188.0;2188.0;2188.0;2188.0;2188.0;2188.0","2259.0;2377.0;2683.0;3117.0;3499.0;3351.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",2831,39,0,2,1,0,0,0,4.0067,1.8485,524.588724,0,0.11,"LOCALLY_SOLVED","OK","20750.214601;21913.510602;23076.806604;24240.102605;25403.398606;26566.694607","20939.0512;22419.8778;23232.1497;22788.1844;23683.4121;24770.7994","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",12660,15,0,1,0,0,0,0,4.9553,0.596,861.928571,0,0.09,"LOCALLY_SOLVED","OK","10659.7;10659.7;10659.7;10659.7;10659.7;10659.7","10469.8;10036.5;9900.4;10164.9;10304.6;10000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",10664,20,1,1,0,0,0,0,9.1911,5.6192,34.894737,0,0.2,"LOCALLY_SOLVED","OK","2131.421163;2087.527216;2048.666307;2014.261332;1983.801355;1956.83403","2168.0;2175.0;2212.0;2252.0;2274.0;2318.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",8133,29,0,1,0,0,0,0,20.8755,7.1087,141.785714,0,0.09,"LOCALLY_SOLVED","OK","3827.5;3935.0;4042.5;4150.0;4257.5;4365.0","3610.0;4560.0;5000.0;4940.0;5560.0;6520.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",95,55,0,1,1,0,0,0,5.2244,4.9235,71.5138,0,0.49,"LOCALLY_SOLVED","OK","6466.365602;6466.365602;6466.365602;6466.365602;6466.365602;6466.365602","6491.262566;6556.567073;6691.477647;6867.815696;7153.783337;7149.86989","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17199,24,1,0,0,0,0,0,6.1739,1.9037,306.521739,0,0.2,"LOCALLY_SOLVED","OK","9143.933458;9103.189053;9067.151911;9035.278194;9007.086895;8982.15258","9230.0;9360.0;9430.0;9600.0;10000.0;10220.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",17545,21,0,2,0,0,0,0,9.5786,2.6249,183.5,0,0.22,"LOCALLY_SOLVED","OK","4540.0;4590.0;4640.0;4690.0;4740.0;4790.0","4660.0;4830.0;4980.0;5210.0;5500.0;5700.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",6192,20,1,1,0,0,0,0,3.8165,2.483,46.315789,0,0.17,"LOCALLY_SOLVED","OK","2930.0;2930.0;2930.0;2930.0;2930.0;2930.0","2900.0;2870.0;2900.0;3030.0;3140.0;3190.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",18092,29,0,1,0,0,0,0,39.6243,8.3384,296.571429,0,0.34,"LOCALLY_SOLVED","OK","7012.357143;7214.714286;7417.071429;7619.428571;7821.785714;8024.142857","5989.0;4992.0;4359.0;4911.0;4677.0;5344.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",3479,45,0,1,1,0,0,0,0.759,0.5939,40.409091,0,0.28,"LOCALLY_SOLVED","OK","3149.505264;3149.505264;3149.505264;3149.505264;3149.505264;3149.505264","3148.0;3184.0;3205.0;3149.0;3118.0;3170.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",19151,30,2,0,0,0,0,0,14.7086,4.6116,293.057934,0,0.24,"LOCALLY_SOLVED","OK","8927.162255;8413.210526;8183.400505;8197.168476;8326.802972;8457.279462","10000.0;10174.3228;10537.0981;9777.4921;9383.9871;8740.8843","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",8210,15,0,1,0,0,0,0,6.239,1.4521,387.857143,0,0.19,"LOCALLY_SOLVED","OK","8229.285714;8608.571429;8987.857143;9367.142857;9746.428571;10125.714286","9030.0;9240.0;8370.0;8970.0;9240.0;9700.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",5258,40,0,1,1,0,0,0,3.0332,1.1255,103.042821,0,0.14,"LOCALLY_SOLVED","OK","3739.144505;3820.372224;3901.599942;3982.827661;4064.055379;4145.283098","3484.73;3699.41;4004.37;4086.38;4156.3;4167.21","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",19714,28,0,1,1,0,0,0,12.1863,3.7819,254.641289,0,0.23,"LOCALLY_SOLVED","OK","7274.469143;7274.469143;7274.469143;7274.469143;7274.469143;7274.469143","7585.9877;7759.0493;7947.9095;8256.655;8739.865;9135.4846","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",5390,40,0,1,2,0,0,0,18.1513,4.5321,90.733846,0,0.31,"LOCALLY_SOLVED","OK","1849.163665;1878.880316;1921.546161;1964.212007;2006.877852;2049.543698","1853.56;2182.27;2415.02;2306.32;2962.49;2417.85","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",1420,19,0,1,0,0,0,0,9.6084,2.7048,74.594444,0,0.06,"LOCALLY_SOLVED","OK","1816.905556;1872.211111;1927.516667;1982.822222;2038.127778;2093.433333","1876.4;1977.0;2202.6;2288.4;2303.2;2294.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
"yearly",989,40,0,1,1,0,0,0,1.5381,1.0593,81.24359,0,0.12,"LOCALLY_SOLVED","OK","5379.450816;5460.055647;5540.660479;5621.265311;5701.870142;5782.474974","5362.6;5434.5;5454.3;5495.8;5574.0;5648.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_yearly.csv"
